,Date,Year,Month#,Month,Franchise,City,Product,Sales,Profit,Target Profit,Target Sales,Target Status
3251,2021-12-01,2021,12,December,M2,Mumbai,Green Tea,113.0,-5.0,0.0,70.0,Achieved
3252,2022-01-01,2022,1,January,M2,Mumbai,Green Tea,155.0,53.0,50.0,130.0,Achieved
3253,2022-02-01,2022,2,February,M2,Mumbai,Green Tea,154.0,63.0,80.0,160.0,Not Achieved
3254,2022-03-01,2022,3,March,M2,Mumbai,Green Tea,41.0,9.0,20.0,40.0,Achieved
3255,2022-04-01,2022,4,April,M2,Mumbai,Green Tea,245.0,105.0,130.0,260.0,Not Achieved
3256,2022-05-01,2022,5,May,M2,Mumbai,Green Tea,131.0,30.0,20.0,80.0,Achieved
3257,2022-06-01,2022,6,June,M2,Mumbai,Green Tea,86.0,1.0,0.0,70.0,Achieved
3258,2022-07-01,2022,7,July,M2,Mumbai,Green Tea,47.0,12.0,20.0,50.0,Not Achieved
3259,2022-08-01,2022,8,August,M2,Mumbai,Green Tea,43.0,31.0,30.0,40.0,Achieved
3260,2022-09-01,2022,9,September,M2,Mumbai,Green Tea,21.0,-404.0,0.0,0.0,Achieved
3261,2022-10-01,2022,10,October,M2,Mumbai,Green Tea,277.0,102.0,70.0,180.0,Achieved
3262,2022-11-01,2022,11,November,M2,Mumbai,Green Tea,65.0,-9.0,10.0,40.0,Achieved
3263,2022-12-01,2022,12,December,M2,Mumbai,Green Tea,105.0,-8.0,10.0,70.0,Achieved
3264,2023-01-01,2023,1,January,M2,Mumbai,Green Tea,140.0,47.0,50.0,120.0,Achieved
3265,2023-02-01,2023,2,February,M2,Mumbai,Green Tea,126.0,49.0,60.0,130.0,Not Achieved
3266,2023-03-01,2023,3,March,M2,Mumbai,Green Tea,50.0,13.0,20.0,50.0,Achieved
3267,2023-04-01,2023,4,April,M2,Mumbai,Green Tea,199.0,84.0,100.0,210.0,Not Achieved
3268,2023-05-01,2023,5,May,M2,Mumbai,Green Tea,150.0,39.0,40.0,100.0,Achieved
3269,2023-06-01,2023,6,June,M2,Mumbai,Green Tea,91.0,2.0,10.0,80.0,Achieved
3270,2023-07-01,2023,7,July,M2,Mumbai,Green Tea,57.0,17.0,30.0,60.0,Not Achieved
3271,2023-08-01,2023,8,August,M2,Mumbai,Green Tea,43.0,31.0,30.0,40.0,Achieved
3272,2023-09-01,2023,9,September,M2,Mumbai,Green Tea,19.0,-430.0,0.0,0.0,Achieved
3273,2023-10-01,2023,10,October,M2,Mumbai,Green Tea,230.0,81.0,60.0,150.0,Achieved
3274,2023-11-01,2023,11,November,M2,Mumbai,Green Tea,54.0,-13.0,0.0,30.0,Achieved
3275,2023-12-01,2023,12,December,M2,Mumbai,Green Tea,149.0,2.0,10.0,100.0,Achieved
3276,2024-01-01,2024,1,January,M2,Mumbai,Green Tea,205.0,74.0,80.0,140.0,Achieved
3277,2024-02-01,2024,2,February,M2,Mumbai,Green Tea,118.0,46.0,60.0,120.0,Not Achieved
3278,2024-03-01,2024,3,March,M2,Mumbai,Green Tea,53.0,15.0,30.0,50.0,Achieved
3279,2024-04-01,2024,4,April,M2,Mumbai,Green Tea,187.0,78.0,100.0,200.0,Not Achieved
3280,2024-05-01,2024,5,May,M2,Mumbai,Green Tea,182.0,56.0,50.0,80.0,Achieved
3281,2024-06-01,2024,6,June,M2,Mumbai,Green Tea,77.0,-3.0,10.0,40.0,Achieved
3282,2024-07-01,2024,7,July,M2,Mumbai,Green Tea,60.0,18.0,40.0,60.0,Achieved
3283,2024-08-01,2024,8,August,M2,Mumbai,Green Tea,43.0,32.0,40.0,40.0,Achieved
3284,2024-09-01,2024,9,September,M2,Mumbai,Green Tea,21.0,-363.0,0.0,0.0,Achieved
3285,2024-10-01,2024,10,October,M2,Mumbai,Green Tea,218.0,76.0,50.0,100.0,Achieved
3286,2024-11-01,2024,11,November,M2,Mumbai,Green Tea,56.0,-12.0,10.0,20.0,Achieved
3287,2024-12-01,2024,12,December,M2,Mumbai,Green Tea,144.0,0.0,10.0,60.0,Achieved
3288,2025-01-01,2025,1,January,M2,Mumbai,Green Tea,200.0,70.0,60.0,160.0,Achieved
3289,2025-02-01,2025,2,February,M2,Mumbai,Green Tea,78.0,28.0,40.0,80.0,Not Achieved
3290,2025-03-01,2025,3,March,M2,Mumbai,Green Tea,80.0,29.0,40.0,80.0,Achieved
3291,2025-04-01,2025,4,April,M2,Mumbai,Green Tea,123.0,47.0,50.0,120.0,Achieved
3292,2025-05-01,2025,5,May,M2,Mumbai,Green Tea,189.0,59.0,40.0,130.0,Achieved
3293,2025-06-01,2025,6,June,M2,Mumbai,Green Tea,74.0,-4.0,0.0,60.0,Achieved
3294,2025-07-01,2025,7,July,M2,Mumbai,Green Tea,90.0,33.0,40.0,90.0,Achieved
3295,2025-08-01,2025,8,August,M2,Mumbai,Green Tea,43.0,32.0,30.0,40.0,Achieved
3296,2025-09-01,2025,9,September,M2,Mumbai,Green Tea,32.0,-340.0,0.0,0.0,Achieved
3297,2025-10-01,2025,10,October,M2,Mumbai,Green Tea,245.0,89.0,70.0,170.0,Achieved
3298,2025-11-01,2025,11,November,M2,Mumbai,Green Tea,76.0,-3.0,0.0,50.0,Achieved
3299,2025-12-01,2025,12,December,M2,Mumbai,Green Tea,147.0,1.0,0.0,100.0,Achieved
3300,2026-01-01,2026,1,January,M2,Mumbai,Green Tea,185.0,66.0,60.0,150.0,Achieved
3301,2026-02-01,2026,2,February,M2,Mumbai,Green Tea,85.0,30.0,40.0,80.0,Achieved
3302,2026-03-01,2026,3,March,M2,Mumbai,Green Tea,73.0,25.0,30.0,70.0,Achieved
3303,2026-04-01,2026,4,April,M2,Mumbai,Green Tea,133.0,52.0,60.0,130.0,Achieved
3304,2026-05-01,2026,5,May,M2,Mumbai,Green Tea,168.0,47.0,50.0,120.0,Achieved
3305,2026-06-01,2026,6,June,M2,Mumbai,Green Tea,88.0,2.0,0.0,70.0,Achieved
3306,2026-07-01,2026,7,July,M2,Mumbai,Green Tea,82.0,28.0,40.0,80.0,Achieved
3307,2026-08-01,2026,8,August,M2,Mumbai,Green Tea,43.0,32.0,30.0,40.0,Achieved
3308,2026-09-01,2026,9,September,M2,Mumbai,Green Tea,31.0,-408.0,0.0,0.0,Achieved
3309,2026-10-01,2026,10,October,M2,Mumbai,Green Tea,320.0,121.0,100.0,230.0,Achieved
3310,2026-11-01,2026,11,November,M2,Mumbai,Green Tea,45.0,-15.0,0.0,30.0,Achieved
3311,2026-12-01,2026,12,December,M2,Mumbai,Green Tea,131.0,-3.0,0.0,90.0,Achieved
3312,2021-01-01,2021,1,January,B2,Banglore,Green Tea,112.0,47.0,30.0,80.0,Achieved
3313,2021-02-01,2021,2,February,B2,Banglore,Green Tea,91.0,44.0,40.0,80.0,Achieved
3314,2021-03-01,2021,3,March,B2,Banglore,Green Tea,90.0,45.0,40.0,80.0,Achieved
3315,2021-04-01,2021,4,April,B2,Banglore,Green Tea,150.0,84.0,70.0,140.0,Achieved
3316,2021-05-01,2021,5,May,B2,Banglore,Green Tea,201.0,84.0,50.0,120.0,Achieved
3317,2021-06-01,2021,6,June,B2,Banglore,Green Tea,85.0,-6.0,0.0,60.0,Achieved
3318,2021-07-01,2021,7,July,B2,Banglore,Green Tea,105.0,55.0,40.0,100.0,Achieved
3319,2021-08-01,2021,8,August,B2,Banglore,Green Tea,48.0,17.0,20.0,40.0,Achieved
3320,2021-09-01,2021,9,September,B2,Banglore,Green Tea,19.0,-552.0,0.0,0.0,Achieved
3321,2021-10-01,2021,10,October,B2,Banglore,Green Tea,224.0,104.0,50.0,130.0,Achieved
3322,2021-11-01,2021,11,November,B2,Banglore,Green Tea,73.0,-14.0,10.0,40.0,Achieved
3323,2021-12-01,2021,12,December,B2,Banglore,Green Tea,201.0,12.0,20.0,120.0,Achieved
3324,2022-01-01,2022,1,January,B2,Banglore,Green Tea,107.0,45.0,30.0,80.0,Achieved
3325,2022-02-01,2022,2,February,B2,Banglore,Green Tea,123.0,65.0,60.0,120.0,Achieved
3326,2022-03-01,2022,3,March,B2,Banglore,Green Tea,60.0,25.0,30.0,60.0,Achieved
3327,2022-04-01,2022,4,April,B2,Banglore,Green Tea,201.0,117.0,90.0,200.0,Achieved
3328,2022-05-01,2022,5,May,B2,Banglore,Green Tea,201.0,86.0,50.0,120.0,Achieved
3329,2022-06-01,2022,6,June,B2,Banglore,Green Tea,79.0,-6.0,0.0,60.0,Achieved
3330,2022-07-01,2022,7,July,B2,Banglore,Green Tea,70.0,31.0,40.0,70.0,Achieved
3331,2022-08-01,2022,8,August,B2,Banglore,Green Tea,46.0,47.0,30.0,40.0,Achieved
3332,2022-09-01,2022,9,September,B2,Banglore,Green Tea,25.0,-508.0,0.0,0.0,Achieved
3333,2022-10-01,2022,10,October,B2,Banglore,Green Tea,220.0,105.0,60.0,140.0,Achieved
3334,2022-11-01,2022,11,November,B2,Banglore,Green Tea,72.0,-9.0,10.0,40.0,Achieved
3335,2022-12-01,2022,12,December,B2,Banglore,Green Tea,165.0,4.0,10.0,100.0,Achieved
3336,2023-01-01,2023,1,January,B2,Banglore,Green Tea,104.0,43.0,30.0,80.0,Achieved
3337,2023-02-01,2023,2,February,B2,Banglore,Green Tea,129.0,70.0,60.0,130.0,Not Achieved
3338,2023-03-01,2023,3,March,B2,Banglore,Green Tea,56.0,22.0,20.0,50.0,Achieved
3339,2023-04-01,2023,4,April,B2,Banglore,Green Tea,211.0,123.0,100.0,210.0,Achieved
3340,2023-05-01,2023,5,May,B2,Banglore,Green Tea,192.0,80.0,50.0,120.0,Achieved
3341,2023-06-01,2023,6,June,B2,Banglore,Green Tea,80.0,-6.0,0.0,60.0,Achieved
3342,2023-07-01,2023,7,July,B2,Banglore,Green Tea,66.0,27.0,30.0,60.0,Achieved
3343,2023-08-01,2023,8,August,B2,Banglore,Green Tea,46.0,47.0,30.0,40.0,Achieved
3344,2023-09-01,2023,9,September,B2,Banglore,Green Tea,34.0,-505.0,0.0,0.0,Achieved
3345,2023-10-01,2023,10,October,B2,Banglore,Green Tea,228.0,110.0,60.0,140.0,Achieved
3346,2023-11-01,2023,11,November,B2,Banglore,Green Tea,80.0,-6.0,10.0,50.0,Achieved
3347,2023-12-01,2023,12,December,B2,Banglore,Green Tea,160.0,0.0,10.0,100.0,Achieved
3348,2024-01-01,2024,1,January,B2,Banglore,Green Tea,113.0,47.0,40.0,90.0,Achieved
3349,2024-02-01,2024,2,February,B2,Banglore,Green Tea,129.0,70.0,60.0,130.0,Not Achieved
3350,2024-03-01,2024,3,March,B2,Banglore,Green Tea,56.0,24.0,20.0,50.0,Achieved
3351,2024-04-01,2024,4,April,B2,Banglore,Green Tea,211.0,123.0,100.0,210.0,Achieved
3352,2024-05-01,2024,5,May,B2,Banglore,Green Tea,181.0,71.0,40.0,110.0,Achieved
3353,2024-06-01,2024,6,June,B2,Banglore,Green Tea,84.0,-3.0,0.0,60.0,Achieved
3354,2024-07-01,2024,7,July,B2,Banglore,Green Tea,66.0,27.0,30.0,60.0,Achieved
3355,2024-08-01,2024,8,August,B2,Banglore,Green Tea,46.0,47.0,30.0,40.0,Achieved
3356,2024-09-01,2024,9,September,B2,Banglore,Green Tea,28.0,-542.0,0.0,0.0,Achieved
3357,2024-10-01,2024,10,October,B2,Banglore,Green Tea,285.0,145.0,70.0,180.0,Achieved
3358,2024-11-01,2024,11,November,B2,Banglore,Green Tea,69.0,-12.0,10.0,40.0,Achieved
3359,2024-12-01,2024,12,December,B2,Banglore,Green Tea,160.0,0.0,10.0,100.0,Achieved
3360,2025-01-01,2025,1,January,B2,Banglore,Green Tea,98.0,41.0,30.0,80.0,Achieved
3361,2025-02-01,2025,2,February,B2,Banglore,Green Tea,129.0,72.0,70.0,140.0,Not Achieved
3362,2025-03-01,2025,3,March,B2,Banglore,Green Tea,49.0,17.0,20.0,50.0,Not Achieved
3363,2025-04-01,2025,4,April,B2,Banglore,Green Tea,208.0,123.0,100.0,220.0,Not Achieved
3364,2025-05-01,2025,5,May,B2,Banglore,Green Tea,159.0,59.0,30.0,100.0,Achieved
3365,2025-06-01,2025,6,June,B2,Banglore,Green Tea,80.0,-3.0,0.0,70.0,Achieved
3366,2025-07-01,2025,7,July,B2,Banglore,Green Tea,56.0,23.0,30.0,60.0,Not Achieved
3367,2025-08-01,2025,8,August,B2,Banglore,Green Tea,43.0,44.0,30.0,40.0,Achieved
3368,2025-09-01,2025,9,September,B2,Banglore,Green Tea,18.0,-524.0,0.0,0.0,Achieved
3369,2025-10-01,2025,10,October,B2,Banglore,Green Tea,271.0,139.0,70.0,180.0,Achieved
3370,2025-11-01,2025,11,November,B2,Banglore,Green Tea,75.0,-4.0,10.0,50.0,Achieved
3371,2025-12-01,2025,12,December,B2,Banglore,Green Tea,153.0,3.0,10.0,100.0,Achieved
3372,2026-01-01,2026,1,January,B2,Banglore,Green Tea,98.0,40.0,30.0,80.0,Achieved
3373,2026-02-01,2026,2,February,B2,Banglore,Green Tea,143.0,80.0,70.0,150.0,Not Achieved
3374,2026-03-01,2026,3,March,B2,Banglore,Green Tea,44.0,14.0,20.0,40.0,Achieved
3375,2026-04-01,2026,4,April,B2,Banglore,Green Tea,228.0,137.0,120.0,240.0,Not Achieved
3376,2026-05-01,2026,5,May,B2,Banglore,Green Tea,134.0,44.0,30.0,90.0,Achieved
3377,2026-06-01,2026,6,June,B2,Banglore,Green Tea,81.0,0.0,0.0,70.0,Achieved
3378,2026-07-01,2026,7,July,B2,Banglore,Green Tea,51.0,21.0,20.0,50.0,Achieved
3379,2026-08-01,2026,8,August,B2,Banglore,Green Tea,43.0,44.0,30.0,40.0,Achieved
3380,2026-09-01,2026,9,September,B2,Banglore,Green Tea,37.0,-509.0,0.0,0.0,Achieved
3381,2026-10-01,2026,10,October,B2,Banglore,Green Tea,279.0,145.0,80.0,190.0,Achieved
3382,2026-11-01,2026,11,November,B2,Banglore,Green Tea,77.0,-4.0,10.0,50.0,Achieved
3383,2026-12-01,2026,12,December,B2,Banglore,Green Tea,127.0,-4.0,0.0,80.0,Achieved
3384,2021-01-01,2021,1,January,H1,Hyderabad,Green Tea,93.0,37.0,30.0,80.0,Achieved
3385,2021-02-01,2021,2,February,H1,Hyderabad,Green Tea,143.0,80.0,70.0,150.0,Not Achieved
3386,2021-03-01,2021,3,March,H1,Hyderabad,Green Tea,44.0,12.0,20.0,40.0,Achieved
3387,2021-04-01,2021,4,April,H1,Hyderabad,Green Tea,228.0,135.0,120.0,240.0,Not Achieved
3388,2021-05-01,2021,5,May,H1,Hyderabad,Green Tea,130.0,41.0,20.0,80.0,Achieved
3389,2021-06-01,2021,6,June,H1,Hyderabad,Green Tea,81.0,0.0,0.0,70.0,Achieved
3390,2021-07-01,2021,7,July,H1,Hyderabad,Green Tea,51.0,21.0,20.0,50.0,Achieved
3391,2021-08-01,2021,8,August,H1,Hyderabad,Green Tea,43.0,43.0,30.0,40.0,Achieved
3392,2021-09-01,2021,9,September,H1,Hyderabad,Green Tea,27.0,-522.0,0.0,0.0,Achieved
3393,2021-10-01,2021,10,October,H1,Hyderabad,Green Tea,333.0,178.0,90.0,220.0,Achieved
3394,2021-11-01,2021,11,November,H1,Hyderabad,Green Tea,88.0,1.0,20.0,60.0,Achieved
3395,2021-12-01,2021,12,December,H1,Hyderabad,Green Tea,112.0,-7.0,0.0,70.0,Achieved
3396,2022-01-01,2022,1,January,H1,Hyderabad,Green Tea,154.0,73.0,50.0,130.0,Achieved
3397,2022-02-01,2022,2,February,H1,Hyderabad,Green Tea,153.0,87.0,80.0,160.0,Not Achieved
3398,2022-03-01,2022,3,March,H1,Hyderabad,Green Tea,41.0,12.0,20.0,40.0,Achieved
3399,2022-04-01,2022,4,April,H1,Hyderabad,Green Tea,243.0,145.0,130.0,260.0,Not Achieved
3400,2022-05-01,2022,5,May,H1,Hyderabad,Green Tea,130.0,41.0,20.0,80.0,Achieved
3401,2022-06-01,2022,6,June,H1,Hyderabad,Green Tea,85.0,1.0,0.0,70.0,Achieved
3402,2022-07-01,2022,7,July,H1,Hyderabad,Green Tea,47.0,17.0,20.0,50.0,Not Achieved
3403,2022-08-01,2022,8,August,H1,Hyderabad,Green Tea,43.0,43.0,30.0,40.0,Achieved
3404,2022-09-01,2022,9,September,H1,Hyderabad,Green Tea,21.0,-558.0,0.0,0.0,Achieved
3405,2022-10-01,2022,10,October,H1,Hyderabad,Green Tea,275.0,141.0,70.0,180.0,Achieved
3406,2022-11-01,2022,11,November,H1,Hyderabad,Green Tea,64.0,-12.0,10.0,40.0,Achieved
3407,2022-12-01,2022,12,December,H1,Hyderabad,Green Tea,104.0,-11.0,10.0,70.0,Achieved
3408,2023-01-01,2023,1,January,H1,Hyderabad,Green Tea,149.0,70.0,50.0,120.0,Achieved
3409,2023-02-01,2023,2,February,H1,Hyderabad,Green Tea,134.0,73.0,60.0,130.0,Achieved
3410,2023-03-01,2023,3,March,H1,Hyderabad,Green Tea,53.0,19.0,20.0,50.0,Achieved
3411,2023-04-01,2023,4,April,H1,Hyderabad,Green Tea,212.0,125.0,100.0,210.0,Achieved
3412,2023-05-01,2023,5,May,H1,Hyderabad,Green Tea,160.0,58.0,40.0,100.0,Achieved
3413,2023-06-01,2023,6,June,H1,Hyderabad,Green Tea,97.0,3.0,10.0,80.0,Achieved
3414,2023-07-01,2023,7,July,H1,Hyderabad,Green Tea,61.0,25.0,30.0,60.0,Achieved
3415,2023-08-01,2023,8,August,H1,Hyderabad,Green Tea,46.0,46.0,30.0,40.0,Achieved
3416,2023-09-01,2023,9,September,H1,Hyderabad,Green Tea,20.0,-638.0,0.0,0.0,Achieved
3417,2023-10-01,2023,10,October,H1,Hyderabad,Green Tea,245.0,120.0,60.0,150.0,Achieved
3418,2023-11-01,2023,11,November,H1,Hyderabad,Green Tea,58.0,-19.0,0.0,30.0,Achieved
3419,2023-12-01,2023,12,December,H1,Hyderabad,Green Tea,159.0,3.0,10.0,100.0,Achieved
3420,2024-01-01,2024,1,January,H1,Hyderabad,Green Tea,218.0,110.0,80.0,140.0,Achieved
3421,2024-02-01,2024,2,February,H1,Hyderabad,Green Tea,126.0,68.0,60.0,120.0,Achieved
3422,2024-03-01,2024,3,March,H1,Hyderabad,Green Tea,56.0,22.0,30.0,50.0,Achieved
3423,2024-04-01,2024,4,April,H1,Hyderabad,Green Tea,199.0,116.0,100.0,200.0,Not Achieved
3424,2024-05-01,2024,5,May,H1,Hyderabad,Green Tea,194.0,83.0,50.0,80.0,Achieved
3425,2024-06-01,2024,6,June,H1,Hyderabad,Green Tea,82.0,-4.0,10.0,40.0,Achieved
3426,2024-07-01,2024,7,July,H1,Hyderabad,Green Tea,64.0,27.0,40.0,60.0,Achieved
3427,2024-08-01,2024,8,August,H1,Hyderabad,Green Tea,46.0,47.0,40.0,40.0,Achieved
3428,2024-09-01,2024,9,September,H1,Hyderabad,Green Tea,22.0,-539.0,0.0,0.0,Achieved
3429,2024-10-01,2024,10,October,H1,Hyderabad,Green Tea,232.0,113.0,50.0,100.0,Achieved
3430,2024-11-01,2024,11,November,H1,Hyderabad,Green Tea,60.0,-18.0,10.0,20.0,Achieved
3431,2024-12-01,2024,12,December,H1,Hyderabad,Green Tea,153.0,0.0,10.0,60.0,Achieved
3432,2025-01-01,2025,1,January,H1,Hyderabad,Green Tea,213.0,104.0,60.0,160.0,Achieved
3433,2025-02-01,2025,2,February,H1,Hyderabad,Green Tea,83.0,42.0,40.0,80.0,Achieved
3434,2025-03-01,2025,3,March,H1,Hyderabad,Green Tea,85.0,43.0,40.0,80.0,Achieved
3435,2025-04-01,2025,4,April,H1,Hyderabad,Green Tea,131.0,70.0,50.0,120.0,Achieved
3436,2025-05-01,2025,5,May,H1,Hyderabad,Green Tea,201.0,88.0,40.0,130.0,Achieved
3437,2025-06-01,2025,6,June,H1,Hyderabad,Green Tea,79.0,-6.0,0.0,60.0,Achieved
3438,2025-07-01,2025,7,July,H1,Hyderabad,Green Tea,96.0,49.0,40.0,90.0,Achieved
3439,2025-08-01,2025,8,August,H1,Hyderabad,Green Tea,46.0,47.0,30.0,40.0,Achieved
3440,2025-09-01,2025,9,September,H1,Hyderabad,Green Tea,34.0,-505.0,0.0,0.0,Achieved
3441,2025-10-01,2025,10,October,H1,Hyderabad,Green Tea,261.0,132.0,70.0,170.0,Achieved
3442,2025-11-01,2025,11,November,H1,Hyderabad,Green Tea,81.0,-4.0,0.0,50.0,Achieved
3443,2025-12-01,2025,12,December,H1,Hyderabad,Green Tea,157.0,1.0,0.0,100.0,Achieved
3444,2026-01-01,2026,1,January,H1,Hyderabad,Green Tea,197.0,98.0,60.0,150.0,Achieved
3445,2026-02-01,2026,2,February,H1,Hyderabad,Green Tea,91.0,45.0,40.0,80.0,Achieved
3446,2026-03-01,2026,3,March,H1,Hyderabad,Green Tea,78.0,37.0,30.0,70.0,Achieved
3447,2026-04-01,2026,4,April,H1,Hyderabad,Green Tea,142.0,77.0,60.0,130.0,Achieved
3448,2026-05-01,2026,5,May,H1,Hyderabad,Green Tea,179.0,70.0,50.0,120.0,Achieved
3449,2026-06-01,2026,6,June,H1,Hyderabad,Green Tea,94.0,3.0,0.0,70.0,Achieved
3450,2026-07-01,2026,7,July,H1,Hyderabad,Green Tea,87.0,42.0,40.0,80.0,Achieved
3451,2026-08-01,2026,8,August,H1,Hyderabad,Green Tea,46.0,47.0,30.0,40.0,Achieved
3452,2026-09-01,2026,9,September,H1,Hyderabad,Green Tea,33.0,-605.0,0.0,0.0,Achieved
3453,2026-10-01,2026,10,October,H1,Hyderabad,Green Tea,341.0,180.0,100.0,230.0,Achieved
3454,2026-11-01,2026,11,November,H1,Hyderabad,Green Tea,48.0,-22.0,0.0,30.0,Achieved
3455,2026-12-01,2026,12,December,H1,Hyderabad,Green Tea,140.0,-4.0,0.0,90.0,Achieved
3456,2021-01-01,2021,1,January,M3,Mumbai,Green Tea,121.0,36.0,50.0,90.0,Achieved
3457,2021-02-01,2021,2,February,M3,Mumbai,Green Tea,127.0,70.0,80.0,160.0,Not Achieved
3458,2021-03-01,2021,3,March,M3,Mumbai,Green Tea,121.0,34.0,80.0,160.0,Not Achieved
3459,2021-04-01,2021,4,April,M3,Mumbai,Green Tea,218.0,110.0,140.0,290.0,Not Achieved
3460,2021-05-01,2021,5,May,M3,Mumbai,Green Tea,82.0,-3.0,30.0,100.0,Not Achieved
3461,2021-06-01,2021,6,June,M3,Mumbai,Green Tea,153.0,31.0,90.0,210.0,Not Achieved
3462,2021-07-01,2021,7,July,M3,Mumbai,Green Tea,118.0,33.0,80.0,150.0,Not Achieved
3463,2021-08-01,2021,8,August,M3,Mumbai,Green Tea,178.0,83.0,110.0,230.0,Not Achieved
3464,2021-09-01,2021,9,September,M3,Mumbai,Green Tea,98.0,40.0,40.0,90.0,Achieved
3465,2021-10-01,2021,10,October,M3,Mumbai,Green Tea,439.0,206.0,140.0,400.0,Achieved
3466,2021-11-01,2021,11,November,M3,Mumbai,Green Tea,121.0,47.0,40.0,110.0,Achieved
3467,2021-12-01,2021,12,December,M3,Mumbai,Green Tea,210.0,93.0,60.0,170.0,Achieved
3468,2022-01-01,2022,1,January,M3,Mumbai,Green Tea,484.0,481.0,300.0,400.0,Achieved
3469,2022-02-01,2022,2,February,M3,Mumbai,Green Tea,664.0,350.0,230.0,560.0,Achieved
3470,2022-03-01,2022,3,March,M3,Mumbai,Green Tea,522.0,258.0,230.0,580.0,Not Achieved
3471,2022-04-01,2022,4,April,M3,Mumbai,Green Tea,664.0,349.0,310.0,740.0,Not Achieved
3472,2022-05-01,2022,5,May,M3,Mumbai,Green Tea,68.0,7.0,20.0,60.0,Achieved
3473,2022-06-01,2022,6,June,M3,Mumbai,Green Tea,196.0,56.0,40.0,180.0,Achieved
3474,2022-07-01,2022,7,July,M3,Mumbai,Green Tea,239.0,24.0,30.0,220.0,Achieved
3475,2022-08-01,2022,8,August,M3,Mumbai,Green Tea,346.0,181.0,130.0,290.0,Achieved
3476,2022-09-01,2022,9,September,M3,Mumbai,Green Tea,116.0,30.0,30.0,90.0,Achieved
3477,2022-10-01,2022,10,October,M3,Mumbai,Green Tea,123.0,65.0,60.0,130.0,Not Achieved
3478,2022-11-01,2022,11,November,M3,Mumbai,Green Tea,116.0,30.0,30.0,120.0,Not Achieved
3479,2022-12-01,2022,12,December,M3,Mumbai,Green Tea,213.0,105.0,90.0,230.0,Not Achieved
3480,2023-01-01,2023,1,January,M3,Mumbai,Green Tea,79.0,-6.0,10.0,80.0,Not Achieved
3481,2023-02-01,2023,2,February,M3,Mumbai,Green Tea,136.0,21.0,40.0,150.0,Not Achieved
3482,2023-03-01,2023,3,March,M3,Mumbai,Green Tea,132.0,40.0,50.0,140.0,Not Achieved
3483,2023-04-01,2023,4,April,M3,Mumbai,Green Tea,166.0,74.0,70.0,180.0,Not Achieved
3484,2023-05-01,2023,5,May,M3,Mumbai,Green Tea,106.0,43.0,30.0,90.0,Achieved
3485,2023-06-01,2023,6,June,M3,Mumbai,Green Tea,569.0,288.0,190.0,520.0,Achieved
3486,2023-07-01,2023,7,July,M3,Mumbai,Green Tea,108.0,36.0,20.0,90.0,Achieved
3487,2023-08-01,2023,8,August,M3,Mumbai,Green Tea,236.0,108.0,80.0,190.0,Achieved
3488,2023-09-01,2023,9,September,M3,Mumbai,Green Tea,543.0,579.0,360.0,450.0,Achieved
3489,2023-10-01,2023,10,October,M3,Mumbai,Green Tea,745.0,402.0,250.0,620.0,Achieved
3490,2023-11-01,2023,11,November,M3,Mumbai,Green Tea,559.0,279.0,240.0,620.0,Not Achieved
3491,2023-12-01,2023,12,December,M3,Mumbai,Green Tea,745.0,402.0,350.0,830.0,Not Achieved
3492,2024-01-01,2024,1,January,M3,Mumbai,Green Tea,74.0,12.0,10.0,60.0,Achieved
3493,2024-02-01,2024,2,February,M3,Mumbai,Green Tea,163.0,39.0,40.0,150.0,Achieved
3494,2024-03-01,2024,3,March,M3,Mumbai,Green Tea,266.0,30.0,30.0,240.0,Achieved
3495,2024-04-01,2024,4,April,M3,Mumbai,Green Tea,308.0,156.0,110.0,260.0,Achieved
3496,2024-05-01,2024,5,May,M3,Mumbai,Green Tea,130.0,42.0,30.0,100.0,Achieved
3497,2024-06-01,2024,6,June,M3,Mumbai,Green Tea,128.0,68.0,70.0,140.0,Not Achieved
3498,2024-07-01,2024,7,July,M3,Mumbai,Green Tea,130.0,40.0,50.0,140.0,Not Achieved
3499,2024-08-01,2024,8,August,M3,Mumbai,Green Tea,197.0,98.0,100.0,220.0,Not Achieved
3500,2024-09-01,2024,9,September,M3,Mumbai,Green Tea,94.0,1.0,20.0,100.0,Not Achieved
3501,2024-10-01,2024,10,October,M3,Mumbai,Green Tea,104.0,1.0,20.0,110.0,Not Achieved
3502,2024-11-01,2024,11,November,M3,Mumbai,Green Tea,121.0,31.0,50.0,130.0,Not Achieved
3503,2024-12-01,2024,12,December,M3,Mumbai,Green Tea,188.0,86.0,80.0,200.0,Not Achieved
3504,2025-01-01,2025,1,January,M3,Mumbai,Green Tea,87.0,13.0,10.0,60.0,Achieved
3505,2025-02-01,2025,2,February,M3,Mumbai,Green Tea,128.0,49.0,20.0,90.0,Achieved
3506,2025-03-01,2025,3,March,M3,Mumbai,Green Tea,141.0,76.0,60.0,130.0,Achieved
3507,2025-04-01,2025,4,April,M3,Mumbai,Green Tea,42.0,12.0,20.0,40.0,Achieved
3508,2025-05-01,2025,5,May,M3,Mumbai,Green Tea,567.0,291.0,140.0,380.0,Achieved
3509,2025-06-01,2025,6,June,M3,Mumbai,Green Tea,85.0,42.0,30.0,50.0,Achieved
3510,2025-07-01,2025,7,July,M3,Mumbai,Green Tea,113.0,-10.0,0.0,70.0,Achieved
